selection_rank_global,selection_rank_within_split,tile_id,city_id,city_name,split,tile_row,tile_col,row_offset,col_offset,tile_size,stride,source_width_pixels,source_height_pixels,source_pixel_count,padding_pixel_count,padding_fraction,valid_pixel_count,valid_fraction_all_pixels,valid_fraction_source_pixels,ignore_pixel_count,ignore_fraction_source_pixels,conflict_pixel_count,conflict_fraction_source_pixels,buildings_pixel_count,buildings_fraction_valid,buildings_fraction_source_pixels,roads_pixel_count,roads_fraction_valid,roads_fraction_source_pixels,vegetation_pixel_count,vegetation_fraction_valid,vegetation_fraction_source_pixels,bare_land_pixel_count,bare_land_fraction_valid,bare_land_fraction_source_pixels,water_pixel_count,water_fraction_valid,water_fraction_source_pixels,support_1_pixel_count,support_1_fraction_valid,support_2_pixel_count,support_2_fraction_valid,support_3_pixel_count,support_3_fraction_valid,provenance_1_pixel_count,provenance_2_pixel_count,provenance_3_pixel_count,provenance_4_pixel_count,provenance_5_pixel_count,provenance_6_pixel_count,provenance_7_pixel_count,bounds_left,bounds_bottom,bounds_right,bounds_top,crs,source_sar_path,source_semantic_path,source_validity_path,source_provenance_path,source_support_path,source_conflict_path,coverage_eligible,rule_buildings,rule_roads,rule_bare_land,rule_water,selected,selection_reason,rejection_reason
1276,204,DE16_r009_c000,DE16,Dresden,val,9,0,2304,0,256,256,256,256,65536,0,0.0,62649,0.9559478759765624,0.9559478759765624,2887,0.0440521240234375,1782,0.027191162109375,176,0.0028093026225478,0.002685546875,344,0.0054909096713435,0.0052490234375,62129,0.9916997877061088,0.9480133056640624,0,0.0,0.0,0,0.0,0.0,236,0.0037670194256891,62057,0.9905505275423392,356,0.0056824530319717,236,0,336,0,1194,60527,356,396494.3682870129,5645588.093693569,399054.3682870129,5648148.093693569,EPSG:32633,data\processed\sar\DE16_Dresden\DE16_Dresden_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_semantic.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_validity.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_provenance.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_support_count.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_source_conflict.tif,True,False,False,False,False,True,coverage_only_evaluation,
1277,205,DE16_r009_c001,DE16,Dresden,val,9,1,2304,256,256,256,256,256,65536,0,0.0,63507,0.9690399169921876,0.9690399169921876,2029,0.0309600830078125,1602,0.024444580078125,153,0.0024091832396428,0.0023345947265625,187,0.0029445572928968,0.0028533935546875,63167,0.9946462594674604,0.9638519287109376,0,0.0,0.0,0,0.0,0.0,117,0.001842316595021,40298,0.6345442234714284,23092,0.3636134599335506,117,0,746,0,15715,23837,23092,399054.3682870129,5645588.093693569,401614.3682870129,5648148.093693569,EPSG:32633,data\processed\sar\DE16_Dresden\DE16_Dresden_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_semantic.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_validity.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_provenance.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_support_count.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_source_conflict.tif,True,False,False,False,False,True,coverage_only_evaluation,
1278,206,DE16_r009_c002,DE16,Dresden,val,9,2,2304,512,256,256,256,256,65536,0,0.0,57772,0.88153076171875,0.88153076171875,7764,0.11846923828125,4020,0.06134033203125,1354,0.0234369590805234,0.020660400390625,1130,0.0195596482725195,0.017242431640625,55288,0.957003392646957,0.8436279296875,0,0.0,0.0,0,0.0,0.0,724,0.0125320224330125,32738,0.5666758983590666,24310,0.4207920792079208,724,0,1931,0,30201,606,24310,401614.3682870129,5645588.093693569,404174.3682870129,5648148.093693569,EPSG:32633,data\processed\sar\DE16_Dresden\DE16_Dresden_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_semantic.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_validity.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_provenance.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_support_count.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_source_conflict.tif,True,False,False,False,False,True,coverage_only_evaluation,
1279,207,DE16_r009_c003,DE16,Dresden,val,9,3,2304,768,256,256,256,256,65536,0,0.0,54579,0.8328094482421875,0.8328094482421875,10957,0.1671905517578125,4141,0.0631866455078125,1478,0.0270800124590043,0.022552490234375,1473,0.0269884021326883,0.0224761962890625,51628,0.9459315854083072,0.78778076171875,0,0.0,0.0,0,0.0,0.0,901,0.01650818080214,30843,0.5651074589127687,22835,0.4183843602850913,901,0,1645,0,28591,607,22835,404174.3682870129,5645588.093693569,406734.3682870129,5648148.093693569,EPSG:32633,data\processed\sar\DE16_Dresden\DE16_Dresden_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_semantic.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_validity.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_provenance.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_support_count.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_source_conflict.tif,True,False,False,False,False,True,coverage_only_evaluation,
1280,208,DE16_r009_c004,DE16,Dresden,val,9,4,2304,1024,256,256,256,256,65536,0,0.0,54616,0.8333740234375,0.8333740234375,10920,0.1666259765625,2041,0.0311431884765625,595,0.0108942434451442,0.0090789794921875,779,0.0142632195693569,0.0118865966796875,53242,0.9748425369854988,0.812408447265625,0,0.0,0.0,0,0.0,0.0,414,0.0075801962794785,38022,0.696169620623993,16180,0.2962501830965285,414,0,1066,0,36597,359,16180,406734.3682870129,5645588.093693569,409294.3682870129,5648148.093693569,EPSG:32633,data\processed\sar\DE16_Dresden\DE16_Dresden_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_semantic.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_validity.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_provenance.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_support_count.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_source_conflict.tif,True,False,False,False,False,True,coverage_only_evaluation,
1281,209,DE16_r009_c005,DE16,Dresden,val,9,5,2304,1280,256,256,256,256,65536,0,0.0,51633,0.7878570556640625,0.7878570556640625,13903,0.2121429443359375,2239,0.0341644287109375,1575,0.0305037476032769,0.0240325927734375,1524,0.0295160072046946,0.02325439453125,48534,0.9399802451920284,0.740570068359375,0,0.0,0.0,0,0.0,0.0,1849,0.0358104313133073,48794,0.9450157844789184,990,0.0191737842077741,1849,0,308,0,48471,15,990,409294.3682870129,5645588.093693569,411854.3682870129,5648148.093693569,EPSG:32633,data\processed\sar\DE16_Dresden\DE16_Dresden_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_semantic.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_validity.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_provenance.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_support_count.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_source_conflict.tif,True,False,False,False,False,True,coverage_only_evaluation,
1282,210,DE16_r009_c006,DE16,Dresden,val,9,6,2304,1536,256,256,256,256,65536,0,0.0,58550,0.893402099609375,0.893402099609375,6986,0.106597900390625,885,0.0135040283203125,512,0.0087446626814688,0.0078125,960,0.016396242527754,0.0146484375,57078,0.9748590947907771,0.870941162109375,0,0.0,0.0,0,0.0,0.0,833,0.0142271562766865,57717,0.9857728437233134,0,0.0,833,0,0,0,57717,0,0,411854.3682870129,5645588.093693569,414414.3682870129,5648148.093693569,EPSG:32633,data\processed\sar\DE16_Dresden\DE16_Dresden_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_semantic.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_validity.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_provenance.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_support_count.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_source_conflict.tif,True,False,False,False,False,True,coverage_only_evaluation,
1283,211,DE16_r009_c007,DE16,Dresden,val,9,7,2304,1792,256,256,256,256,65536,0,0.0,54089,0.8253326416015625,0.8253326416015625,11447,0.1746673583984375,2311,0.0352630615234375,1207,0.0223150733051082,0.0184173583984375,1388,0.0256614098985006,0.02117919921875,50968,0.9422988038233282,0.7777099609375,526,0.0097247129730629,0.008026123046875,0,0.0,0.0,1652,0.0305422544325093,52437,0.9694577455674906,0,0.0,1652,0,0,0,52437,0,0,414414.3682870129,5645588.093693569,416974.3682870129,5648148.093693569,EPSG:32633,data\processed\sar\DE16_Dresden\DE16_Dresden_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_semantic.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_validity.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_provenance.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_support_count.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_source_conflict.tif,True,False,False,True,False,True,coverage_only_evaluation,
1284,212,DE16_r009_c008,DE16,Dresden,val,9,8,2304,2048,256,256,256,256,65536,0,0.0,54536,0.8321533203125,0.8321533203125,11000,0.1678466796875,1178,0.017974853515625,799,0.0146508728179551,0.0121917724609375,1400,0.0256711163268299,0.0213623046875,52337,0.9596780108552148,0.7985992431640625,0,0.0,0.0,0,0.0,0.0,1190,0.0218204488778054,53346,0.9781795511221946,0,0.0,1190,0,0,0,53346,0,0,416974.3682870129,5645588.093693569,419534.3682870129,5648148.093693569,EPSG:32633,data\processed\sar\DE16_Dresden\DE16_Dresden_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_semantic.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_validity.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_provenance.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_support_count.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_source_conflict.tif,True,False,False,False,False,True,coverage_only_evaluation,
1285,213,DE16_r009_c009,DE16,Dresden,val,9,9,2304,2304,256,256,256,256,65536,0,0.0,30077,0.4589385986328125,0.4589385986328125,35459,0.5410614013671875,1458,0.022247314453125,6720,0.2234265385510523,0.1025390625,3317,0.1102836054127738,0.0506134033203125,17453,0.5802772882933803,0.2663116455078125,0,0.0,0.0,2587,0.0860125677427934,0.0394744873046875,7922,0.2633906307144995,22155,0.7366093692855006,0,0.0,7922,0,0,0,22155,0,0,419534.3682870129,5645588.093693569,422094.3682870129,5648148.093693569,EPSG:32633,data\processed\sar\DE16_Dresden\DE16_Dresden_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_semantic.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_validity.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_provenance.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_support_count.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_source_conflict.tif,True,True,True,False,True,True,coverage_only_evaluation,
1286,214,DE16_r009_c010,DE16,Dresden,val,9,10,2304,2560,256,256,256,256,65536,0,0.0,35939,0.5483856201171875,0.5483856201171875,29597,0.4516143798828125,3950,0.060272216796875,3048,0.0848103731322518,0.0465087890625,1904,0.052978658282089,0.029052734375,19554,0.5440885945630095,0.298370361328125,1097,0.0305239433484515,0.0167388916015625,10336,0.2875984306741979,0.15771484375,3555,0.0989176103953922,32384,0.9010823896046078,0,0.0,3555,0,0,0,32384,0,0,422094.3682870129,5645588.093693569,424654.3682870129,5648148.093693569,EPSG:32633,data\processed\sar\DE16_Dresden\DE16_Dresden_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_semantic.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_validity.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_provenance.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_support_count.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_source_conflict.tif,True,True,True,True,True,True,coverage_only_evaluation,
1287,215,DE16_r010_c000,DE16,Dresden,val,10,0,2560,0,256,256,256,256,65536,0,0.0,61382,0.936614990234375,0.936614990234375,4154,0.063385009765625,2850,0.043487548828125,496,0.0080805447851161,0.007568359375,589,0.0095956469323254,0.0089874267578125,60297,0.9823238082825584,0.9200592041015624,0,0.0,0.0,0,0.0,0.0,356,0.0057997458538333,47743,0.7778013098302434,13283,0.2163989443159232,356,0,757,0,26131,20855,13283,396494.3682870129,5643028.093693569,399054.3682870129,5645588.093693569,EPSG:32633,data\processed\sar\DE16_Dresden\DE16_Dresden_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_semantic.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_validity.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_provenance.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_support_count.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_source_conflict.tif,True,False,False,False,False,True,coverage_only_evaluation,
1288,216,DE16_r010_c001,DE16,Dresden,val,10,1,2560,256,256,256,256,256,65536,0,0.0,60779,0.9274139404296876,0.9274139404296876,4757,0.0725860595703125,3543,0.0540618896484375,535,0.0088023824018164,0.0081634521484375,839,0.0138041099721943,0.0128021240234375,59405,0.9773935076259892,0.9064483642578124,0,0.0,0.0,0,0.0,0.0,416,0.0068444693068329,42505,0.6993369420359006,17858,0.2938185886572665,416,0,811,0,34127,7567,17858,399054.3682870129,5643028.093693569,401614.3682870129,5645588.093693569,EPSG:32633,data\processed\sar\DE16_Dresden\DE16_Dresden_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_semantic.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_validity.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_provenance.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_support_count.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_source_conflict.tif,True,False,False,False,False,True,coverage_only_evaluation,
1289,217,DE16_r010_c002,DE16,Dresden,val,10,2,2560,512,256,256,256,256,65536,0,0.0,61178,0.933502197265625,0.933502197265625,4358,0.066497802734375,1856,0.0283203125,602,0.0098401386119193,0.009185791015625,634,0.0103632024584,0.009674072265625,59942,0.9797966589296806,0.914642333984375,0,0.0,0.0,0,0.0,0.0,320,0.0052306384648076,51007,0.8337474255451306,9851,0.1610219359900618,320,0,638,0,50288,81,9851,401614.3682870129,5643028.093693569,404174.3682870129,5645588.093693569,EPSG:32633,data\processed\sar\DE16_Dresden\DE16_Dresden_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_semantic.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_validity.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_provenance.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_support_count.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_source_conflict.tif,True,False,False,False,False,True,coverage_only_evaluation,
1290,218,DE16_r010_c003,DE16,Dresden,val,10,3,2560,768,256,256,256,256,65536,0,0.0,54875,0.8373260498046875,0.8373260498046875,10661,0.1626739501953125,4311,0.0657806396484375,1337,0.0243644646924829,0.0204010009765625,857,0.0156173120728929,0.0130767822265625,52681,0.9600182232346242,0.8038482666015625,0,0.0,0.0,0,0.0,0.0,566,0.0103143507972665,35080,0.6392710706150342,19229,0.3504145785876993,566,0,1835,0,32667,578,19229,404174.3682870129,5643028.093693569,406734.3682870129,5645588.093693569,EPSG:32633,data\processed\sar\DE16_Dresden\DE16_Dresden_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_semantic.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_validity.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_provenance.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_support_count.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_source_conflict.tif,True,False,False,False,False,True,coverage_only_evaluation,
1291,219,DE16_r010_c004,DE16,Dresden,val,10,4,2560,1024,256,256,256,256,65536,0,0.0,60460,0.92254638671875,0.92254638671875,5076,0.07745361328125,1968,0.030029296875,461,0.007624875951042,0.0070343017578125,964,0.015944426066821,0.01470947265625,59035,0.976430697982137,0.9008026123046876,0,0.0,0.0,0,0.0,0.0,506,0.0083691696989745,37044,0.6127026132980483,22910,0.3789282170029772,506,0,803,0,35825,416,22910,406734.3682870129,5643028.093693569,409294.3682870129,5645588.093693569,EPSG:32633,data\processed\sar\DE16_Dresden\DE16_Dresden_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_semantic.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_validity.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_provenance.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_support_count.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_source_conflict.tif,True,False,False,False,False,True,coverage_only_evaluation,
1292,220,DE16_r010_c005,DE16,Dresden,val,10,5,2560,1280,256,256,256,256,65536,0,0.0,58689,0.8955230712890625,0.8955230712890625,6847,0.1044769287109375,706,0.010772705078125,502,0.0085535619962855,0.007659912109375,444,0.0075653018453202,0.00677490234375,57743,0.9838811361583942,0.8810882568359375,0,0.0,0.0,0,0.0,0.0,686,0.0116887321303821,55979,0.9538243963945544,2024,0.0344868714750634,686,0,0,0,55956,23,2024,409294.3682870129,5643028.093693569,411854.3682870129,5645588.093693569,EPSG:32633,data\processed\sar\DE16_Dresden\DE16_Dresden_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_semantic.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_validity.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_provenance.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_support_count.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_source_conflict.tif,True,False,False,False,False,True,coverage_only_evaluation,
1293,221,DE16_r010_c006,DE16,Dresden,val,10,6,2560,1536,256,256,256,256,65536,0,0.0,48380,0.73822021484375,0.73822021484375,17156,0.26177978515625,1241,0.0189361572265625,2227,0.046031417941298,0.0339813232421875,1174,0.0242662257131045,0.017913818359375,44979,0.9297023563455974,0.6863250732421875,0,0.0,0.0,0,0.0,0.0,2816,0.0582058701942951,45564,0.9417941298057048,0,0.0,2816,0,0,0,45564,0,0,411854.3682870129,5643028.093693569,414414.3682870129,5645588.093693569,EPSG:32633,data\processed\sar\DE16_Dresden\DE16_Dresden_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_semantic.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_validity.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_provenance.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_support_count.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_source_conflict.tif,True,False,False,False,False,True,coverage_only_evaluation,
1294,222,DE16_r010_c007,DE16,Dresden,val,10,7,2560,1792,256,256,256,256,65536,0,0.0,61136,0.932861328125,0.932861328125,4400,0.067138671875,1010,0.015411376953125,170,0.0027806856843758,0.002593994140625,479,0.0078349908400942,0.0073089599609375,60415,0.9882066213033236,0.9218597412109376,0,0.0,0.0,72,0.0011777021722062,0.0010986328125,335,0.0054795864956817,60801,0.9945204135043182,0,0.0,335,0,0,0,60801,0,0,414414.3682870129,5643028.093693569,416974.3682870129,5645588.093693569,EPSG:32633,data\processed\sar\DE16_Dresden\DE16_Dresden_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_semantic.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_validity.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_provenance.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_support_count.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_source_conflict.tif,True,False,False,False,False,True,coverage_only_evaluation,
1295,223,DE16_r010_c008,DE16,Dresden,val,10,8,2560,2048,256,256,256,256,65536,0,0.0,60515,0.9233856201171876,0.9233856201171876,5021,0.0766143798828125,1164,0.01776123046875,485,0.0080145418491283,0.0074005126953125,773,0.0127736924729405,0.0117950439453125,59257,0.9792117656779312,0.9041900634765624,0,0.0,0.0,0,0.0,0.0,804,0.0132859621581426,59711,0.9867140378418574,0,0.0,804,0,0,0,59711,0,0,416974.3682870129,5643028.093693569,419534.3682870129,5645588.093693569,EPSG:32633,data\processed\sar\DE16_Dresden\DE16_Dresden_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_semantic.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_validity.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_provenance.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_support_count.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_source_conflict.tif,True,False,False,False,False,True,coverage_only_evaluation,
1296,224,DE16_r010_c009,DE16,Dresden,val,10,9,2560,2304,256,256,256,256,65536,0,0.0,49306,0.752349853515625,0.752349853515625,16230,0.247650146484375,2501,0.0381622314453125,1764,0.0357765789153449,0.02691650390625,2100,0.0425911653754107,0.03204345703125,45442,0.9216322557092445,0.693389892578125,0,0.0,0.0,0,0.0,0.0,2352,0.0477021052204599,46954,0.95229789477954,0,0.0,2352,0,0,0,46954,0,0,419534.3682870129,5643028.093693569,422094.3682870129,5645588.093693569,EPSG:32633,data\processed\sar\DE16_Dresden\DE16_Dresden_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_semantic.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_validity.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_provenance.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_support_count.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_source_conflict.tif,True,False,True,False,False,True,coverage_only_evaluation,
1297,225,DE16_r010_c010,DE16,Dresden,val,10,10,2560,2560,256,256,256,256,65536,0,0.0,50425,0.7694244384765625,0.7694244384765625,15111,0.2305755615234375,2319,0.0353851318359375,1865,0.0369856222112047,0.0284576416015625,1656,0.0328408527516113,0.0252685546875,46904,0.930173525037184,0.7156982421875,0,0.0,0.0,0,0.0,0.0,2401,0.0476152702032721,48024,0.9523847297967278,0,0.0,2401,0,0,0,48024,0,0,422094.3682870129,5643028.093693569,424654.3682870129,5645588.093693569,EPSG:32633,data\processed\sar\DE16_Dresden\DE16_Dresden_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_semantic.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_validity.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_provenance.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_support_count.tif,data\interim\labels_v3_1\fused\DE16\DE16_v31_source_conflict.tif,True,False,True,False,False,True,coverage_only_evaluation,
1298,226,DE17_r000_c000,DE17,Munster,val,0,0,0,0,256,256,256,256,65536,0,0.0,59640,0.9100341796875,0.9100341796875,5896,0.0899658203125,877,0.0133819580078125,655,0.0109825620389,0.0099945068359375,944,0.0158283031522468,0.014404296875,58041,0.9731891348088532,0.8856353759765625,0,0.0,0.0,0,0.0,0.0,245,0.0041079812206572,44013,0.7379778672032193,15382,0.2579141515761234,245,0,485,0,43338,190,15382,390600.6128986948,5769998.641319876,393160.6128986948,5772558.641319876,EPSG:32632,data\processed\sar\DE17_Munster\DE17_Munster_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE17\DE17_v31_semantic.tif,data\interim\labels_v3_1\fused\DE17\DE17_v31_validity.tif,data\interim\labels_v3_1\fused\DE17\DE17_v31_provenance.tif,data\interim\labels_v3_1\fused\DE17\DE17_v31_support_count.tif,data\interim\labels_v3_1\fused\DE17\DE17_v31_source_conflict.tif,True,False,False,False,False,True,coverage_only_evaluation,
